session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Record Video,Sex,Student Status,Webcam
62a9d9850aeee8e40bb58eda,6149bfe3f344d839dd547250,RETURNED,2022-06-15 13:07:17.883000,,65934.034638,20,81,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9867b871b4d05c01b4d,5e92f375c570bc00080b2a79,RETURNED,2022-06-15 13:07:18.174000,,65933.756993,30,311,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d98aeb225305be12ce27,5ee644d58e523a3a343c581b,RETURNED,2022-06-15 13:17:22.722000,,65329.223365,30,67,1,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d98b9a8720767659f2c7,5b16adc0388d8b00014fa3a0,RETURNED,2022-06-15 13:18:00.017000,,65291.94538,34,283,8,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d98e7d51343150146e8d,602b9c22dab92a2f7d5a95f5,RETURNED,2022-06-15 13:10:53.606000,,65718.368701,26,105,2,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d99087fa67b1e7c34389,6159c7b1663240e33767514a,RETURNED,2022-06-15 13:07:28.713000,,65923.277134,29,102,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d993b89ca68da1425052,602428a41503ec0977a1dc5b,RETURNED,2022-06-15 13:12:32.136000,,65619.866402,19,121,2,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d99548e44ac9c4db641a,5fc4bc07be970b93ac1ac3b2,RETURNED,2022-06-15 13:07:33.792000,,65918.222817,30,249,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d99d5e5b96bcbb819b61,60eefa03a3290d76a193dde6,RETURNED,2022-06-15 13:07:46.689000,,65905.337818,42,62,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d99d8fa306ca24e8754d,5c8942ff42ff490015c7e32e,AWAITING REVIEW,2022-06-15 13:07:45.887000,2022-06-15 13:16:10.449000,504.562,31,381,8,96,,39F54BF2,Romania,Hungary,Full-Time,Hungarian,Hungary,Yes,Male,No,Yes
62a9d99deb8b4af7427ce01c,615244aaae26aee9b4c62b28,RETURNED,2022-06-15 13:07:41.008000,,65911.056589,22,114,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d99e6b6e98dd17ad239d,60fd6beec09d68cd019bcffb,RETURNED,2022-06-15 13:07:42.030000,,65910.054721,20,121,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d99ed560b26ee422d19a,61123bdc9bdfe87e54a459a6,RETURNED,2022-06-15 13:07:42.444000,,65909.654147,22,55,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9a20e9ca964768846cd,5ff4d050827f81c55ab7ed3a,RETURNED,2022-06-15 13:07:46.308000,,65905.805517,19,56,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9a5406c2865066870c3,614397e06d85fcb10c7c9087,REJECTED,2022-06-15 13:07:49.311000,2022-06-15 13:38:45.928000,1856.617,31,94,1,100,2022-06-15 14:20:49.827000,39F54BF2,South Africa,South Africa,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,Yes,DATA EXPIRED,DATA EXPIRED,Yes
62a9d9a5eed1864d766c85c4,60d31faf73bf3313b441aebf,AWAITING REVIEW,2022-06-15 13:07:49.156000,2022-06-15 13:26:16.197000,1107.041,22,25,0,100,,39F54BF2,Poland,Poland,Part-Time,Polish,Poland,Yes,Female,Yes,Yes
62a9d9a69cbba39ad55835ee,613bbe37bb5e6fa81c182308,RETURNED,2022-06-15 13:12:12.604000,,65639.548986,25,182,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9abbb0cb8a5019df3eb,61516f157092b66018472a2f,AWAITING REVIEW,2022-06-15 13:08:08.320000,2022-06-15 13:14:25.704000,377.384,26,125,2,100,,39F54BF2,Spain,Spain,Full-Time,Basque,Spain,Yes,Male,Yes,Yes
62a9d9ae944ef23301d18584,5f67738a1aadce071e716263,RETURNED,2022-06-15 13:07:58.257000,,65893.922849,24,134,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9b257cacb9150fd4c44,60c0fbf9264394e8e2c57bac,TIMED-OUT,2022-06-15 13:08:02.352000,,65889.840523,28,96,3,98,,,South Africa,South Africa,Full-Time,English,South Africa,Yes,Male,No,Yes
62a9d9b565442ae2295eab97,60f59f5c264fe8191a97bef2,RETURNED,2022-06-15 13:18:05.041000,,65287.16609,25,53,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9b5b5cd742687740a76,5bfd745a8acfed00011a6975,TIMED-OUT,2022-06-15 13:08:05.837000,,65886.384619,26,522,7,98,,,Portugal,Portugal,Full-Time,Portuguese,Portugal,Yes,Male,No,Yes
62a9d9b6ca8928fc3d3e2906,615d7acbb9a02581184e33af,RETURNED,2022-06-15 13:08:43.900000,,65848.334233,26,47,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9b80e93c81bd7c7ddca,5c18af2fa3ee6c00019c52b4,AWAITING REVIEW,2022-06-15 13:11:35.246000,2022-06-15 13:24:55.317000,800.071,28,192,1,100,,39F54BF2,Greece,Greece,Full-Time,Greek,Greece,Yes,Male,No,Yes
62a9d9bf0176539da0db2471,5a5f02f276d1c60001ab7007,RETURNED,2022-06-15 13:08:25.888000,,65866.371763,44,359,5,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9bf4f948d4facbe8c29,601dce7bf47e0a1c616c05cc,AWAITING REVIEW,2022-06-15 13:08:18.388000,2022-06-15 13:19:06.663000,648.275,22,102,0,100,,39F54BF2,Portugal,Portugal,Other,Portuguese,Portugal,Yes,Female,Yes,Yes
62a9d9bfb1ff7628e61c6cf7,5fa45dc96da3af0b7dcba9a8,RETURNED,2022-06-15 13:08:15.690000,,65876.595119,43,220,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9c9270ca268468de619,6026944b7f3b5d347dd3c6f7,REJECTED,2022-06-15 13:08:25.340000,2022-06-15 13:25:02.113000,996.773,,192,4,99,2022-06-15 14:30:17.994000,39F54BF2,Iran,Hungary,DATA EXPIRED,Farsi,Iran,Yes,Female,DATA EXPIRED,Yes
62a9d9c9293fdef8bb1ad315,604bb7d2133f75f145703f6d,RETURNED,2022-06-15 13:08:25.716000,,65866.607997,33,196,7,95,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9c94a61aa8db0976e15,61715c627d1dd19a48cfeb91,RETURNED,2022-06-15 13:14:27.126000,,65505.211414,26,84,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9c9ab9c54f8e3f860e9,6169a6082f7211a8678ad266,AWAITING REVIEW,2022-06-15 13:08:58.833000,2022-06-15 13:17:11.485000,492.652,37,49,1,100,,NOCODE,Ghana,South Africa,Other,DATA EXPIRED,Ghana,Yes,Male,No,Yes
62a9d9cb7bcb3af8a73ea3a0,5fb9af2d31099057d4f5501c,RETURNED,2022-06-15 13:08:27.790000,,65864.574428,21,155,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9ce256289f3a1289cdc,615f3150131744464b58c90e,TIMED-OUT,2022-06-15 13:08:38.529000,,65853.849083,31,38,0,100,,,South Africa,South Africa,Full-Time,DATA EXPIRED,South Africa,Yes,Female,No,Yes
62a9d9ce91bfca5b42f05c5b,61522bba58abdb7bdf423099,AWAITING REVIEW,2022-06-15 13:08:38.364000,2022-06-15 13:19:43.807000,665.443,33,28,0,100,,39F54BF2,Latvia,Latvia,Full-Time,Russian,Belarus,Yes,Male,No,Yes
62a9d9cee15fbb19205ddd73,614e1c414dff2e589169f360,RETURNED,2022-06-15 13:08:35.858000,,65856.547365,28,78,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9d04430b847801ba990,60ff1233ba764c3de1cf31a1,RETURNED,2022-06-15 13:08:32.580000,,65859.844338,23,122,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9d0d97d3930e5605708,6155bd80c7a9dcaaa175fd4f,RETURNED,2022-06-15 13:08:32.346000,,65860.091653,49,155,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9d49679ab36a7af7967,61272112a45a9698f73a2070,AWAITING REVIEW,2022-06-15 13:08:41.081000,2022-06-15 13:17:54.199000,553.118,37,147,3,98,,39F54BF2,Zimbabwe,South Africa,Full-Time,DATA EXPIRED,Zimbabwe,Yes,Male,No,Yes
62a9d9db0b4d160cf31b8d3f,5eaf3e142627076426921b1b,RETURNED,2022-06-15 13:08:43.031000,,65849.432337,21,289,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9dca8148e092191f9e5,5c80ffac916a950016719235,RETURNED,2022-06-15 13:19:00.047000,,65232.428716,27,205,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9dd7a641d10778da2ae,5e34755f267efd43f2d58b4c,RETURNED,2022-06-15 13:08:45.380000,,65847.109006,21,113,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9df7e2b376d969603d3,5efd146921bf49159fe2d166,RETURNED,2022-06-15 13:08:47.066000,,65845.435549,27,200,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9e35c7da84c5b5241af,608d4e91d08ff4d32dbba3ad,AWAITING REVIEW,2022-06-15 13:08:53.749000,2022-06-15 13:17:12.702000,498.953,29,62,1,100,,39F54BF2,Portugal,Portugal,Full-Time,Portuguese,Portugal,Yes,Female,Yes,Yes
62a9d9e412adb78dd7f9f1af,5fd5038ab78cf82f89c86bdc,RETURNED,2022-06-15 13:08:52.070000,,65840.471366,20,172,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9e473d0739264e54c6a,617444bde2e0b186fbd25ca9,RETURNED,2022-06-15 13:08:52.774000,,65839.77968,23,48,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9e7725c1f4b7a97e0bc,61143239ca74fd7541bd8399,AWAITING REVIEW,2022-06-15 13:08:55.826000,2022-06-15 13:17:12.937000,497.111,21,24,1,99,,39F54BF2,South Africa,South Africa,Other,DATA EXPIRED,South Africa,Yes,Male,Yes,Yes
62a9d9ea14a6af2d66954845,611a88816a0701c43ae30df6,AWAITING REVIEW,2022-06-15 13:11:30.334000,2022-06-15 13:25:56.178000,865.844,26,62,2,98,,39F54BF2,South Africa,South Africa,Full-Time,DATA EXPIRED,South Africa,Yes,Female,No,Yes
62a9d9eb26703f34e6075d3c,60f344e6ef656e3ce8bfe35c,TIMED-OUT,2022-06-15 13:09:10.771000,,65821.81877,25,43,1,100,,,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,South Africa,Yes,Female,Yes,Yes
62a9d9ec5885568a72d419bc,612dd1efd339db83def47366,AWAITING REVIEW,2022-06-15 13:10:33.404000,2022-06-15 13:18:13.673000,460.269,24,75,1,99,,39F54BF2,South Africa,South Africa,Full-Time,DATA EXPIRED,South Africa,Yes,Female,Yes,Yes
62a9d9ec588a3489f23495cb,6124c2a661f3a44f8c7c7f25,RETURNED,2022-06-15 13:19:00.090000,,65232.544887,23,55,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9f1dd7238fcc55f20f7,5d9265cde0cd75001a485441,RETURNED,2022-06-15 13:09:05.988000,,65826.664011,25,348,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9f1df9b7159539aab2f,60d333c3c400caf1dcdbe2a4,RETURNED,2022-06-15 13:09:25.111000,,65807.555101,37,146,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9f867c614fe2b68187b,5eb181ce611ac50989d4bd03,AWAITING REVIEW,2022-06-15 13:09:12.663000,2022-06-15 13:16:31.705000,439.042,37,602,0,100,,39F54BF2,Germany,Germany,Full-Time,German,Germany,Yes,Male,DATA EXPIRED,Yes
62a9d9facf9b8fff5ae90e8b,5ed3e885034557397f017ef0,RETURNED,2022-06-15 13:09:14.732000,,65817.958048,40,189,7,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9d9fb25cf1403c4f354ad,5fce73ec7a8bda09b12ae772,RETURNED,2022-06-15 13:09:15.720000,,65817.003623,25,181,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9da02250ac2780ec09b0d,606dedba4184491311b575a5,RETURNED,2022-06-15 13:09:22.699000,,65810.037892,24,101,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9da0694fcbd298a72aa0d,5f27d05bbf1239014776fc3a,AWAITING REVIEW,2022-06-15 13:10:36.590000,2022-06-15 13:19:20.831000,524.241,63,276,2,100,,39F54BF2,South Africa,South Africa,Part-Time,DATA EXPIRED,South Africa,Yes,Female,No,Yes
62a9da0bb9798f883a407597,60fefe76788cef38c86957ae,RETURNED,2022-06-15 13:10:35.890000,,65736.871464,31,152,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9da0f91a9066021c45a67,5f5f618ef08f64000825ec16,RETURNED,2022-06-15 13:09:41.560000,,65791.213375,26,100,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9da10613d11d396bb8b7e,615da6ef136d2d771b3efee0,RETURNED,2022-06-15 13:09:36.038000,,65796.747159,32,80,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9da13ee570b8970341bf8,6102ed7a9e1866b7ff82a7b9,RETURNED,2022-06-15 13:09:42.749000,,65790.048481,20,116,5,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9da16682615f3213f4b25,60e86131cf4df306f5b38d6b,RETURNED,2022-06-15 13:14:39.225000,,65493.603925,23,42,2,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9da1673d0739264e54c6e,613f00ed5c3a2ad71438d095,REJECTED,2022-06-15 13:09:42.393000,2022-06-15 13:36:18.377000,1595.984,30,76,1,100,2022-06-15 14:15:43.418000,39F54BF2,South Africa,South Africa,Full-Time,DATA EXPIRED,South Africa,Yes,Female,No,Yes
62a9da17b91dfc728225a57e,5c126ef8e2728500013f98fe,RETURNED,2022-06-15 13:19:43.177000,,65189.675939,30,238,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9da19415b581c582fbed9,61153a21a5d0c2e4d488e131,AWAITING REVIEW,2022-06-15 13:09:56.685000,2022-06-15 13:20:49.344000,652.659,29,25,1,99,,39F54BF2,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,South Africa,Yes,Male,Yes,Yes
62a9da1d61449d600497501d,5ba400e988f5f40001c90843,AWAITING REVIEW,2022-06-15 13:10:10.245000,2022-06-15 13:17:12.484000,422.239,36,119,1,100,,39F54BF2,Portugal,Portugal,DATA EXPIRED,Portuguese,Portugal,Yes,Female,DATA EXPIRED,Yes
62a9da1e760ff1e09c8e6535,5f268fa8c6f13f3d7f6b689a,RETURNED,2022-06-15 13:09:50.926000,,65781.968666,34,210,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9da1fabdebb80a6de7c80,609ced80d5bc67aa2085b008,RETURNED,2022-06-15 13:09:55.774000,,65777.13396,28,34,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9da209f2bd3bb39bcbd5f,61519bf42159e7d5fcf6cb9c,TIMED-OUT,2022-06-15 13:09:52.793000,,65780.12713,25,79,4,96,,,South Africa,South Africa,Due to start a new job within the next month,DATA EXPIRED,South Africa,Yes,Female,Yes,Yes
62a9da210aeee8e40bb58ede,60ccea5a5556abe9c0b13dff,RETURNED,2022-06-15 13:19:53.030000,,65179.902981,24,126,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9da29244dbe7d2780afac,611ce3140be0fc75d7cf2c67,AWAITING REVIEW,2022-06-15 13:10:10.025000,2022-06-15 13:23:36.884000,806.859,28,68,0,100,,39F54BF2,South Africa,South Africa,Full-Time,DATA EXPIRED,South Africa,Yes,Female,No,Yes
62a9da2a8f6dc6b6b132cfb3,5efb4b33c7a6250848455390,TIMED-OUT,2022-06-15 13:10:02.550000,,65770.407947,29,190,4,99,,,Argentina,Hungary,Part-Time,Spanish,Argentina,Yes,Male,Yes,Yes
62a9da2c0095116e9e42a28f,615fdb969d746266093d0eb1,RETURNED,2022-06-15 13:10:19.998000,,65752.971732,27,69,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
